Preprocessing
hak 6-7 done
hak 4-5 done
hak 6-7 done
hak 6-7 done
hakim-hakim 4 - hakim-hakim 5
hak 6-7 done
hak 6-7 done
hakim-hakim 6 - hakim-hakim 7 selesai
hak 6-7 done
hakim 6-7 done
kel 27 - 28 done
hakim 6-7 done
hakim 6-7 done
hakim 1 -4 done
hak 6-7 done
hak 6-7 
hak 4 - 7 done
hak 8-9
hak 6-7 
hak 6-7 done
hak 6-7 done
hakim 8-9 done
hak 8-9 done
hak 6-7 done
hak 8-9 done
hak 8-9 done
hak 4 - 5 selesai
hak 6 - 7 selesai
ul 25-26 done
hakim 8-9 done
yos 24- hak 1 done
hakim 8-9 done
hakim 8-9 done
hak 8-9 done
hak 8-9 done
hak 8-9 
hak 8-9 done
yos 22-23 
hak 8-9 done
hak 8-9 done
hak 8-9 done
hak 7- 9 selesai 
kel 29 -30
hak 8-9 
hak 1-4 done
hak 8-9 done
hak 10-11
hak 1-4 done
hak 8 - 9 done
hakim 5 -7 done
yos 24- hak 1 
hak 8 - 9 done
hakim 10 -11 done
ul 27-28 done
hak 10-11 done
hak 10-11 done
hak 10- 11 selesai 
hak 10-11 
hak 10-11 done
hak 10-11 done
hak 10-11 done
hak 10-11 done
kel 31 - kel 32
hak 10 - 12 done
hak 10-11 done
hak 10-11 done
hak 10 - 11 done
hak 10-11 done
hak 10-11 done
hak 10-11 
hak 8-11 done
hak 12-15
hak 5-6 done
hakim 12-13 selesai
hakim 8 -9 done
yos hak 5 done
hakim 1-11 done
hak 12-13 done
hak 12-13 done
hak 8-9 selesai
ul 29-30 done
hak 12-13 done
hakim 12-13 selesai
hak 6-7 done
hak 10-11 done
hak 12- 13 selesai 
yosua 6-7 done
hak 2 -11 done
hakim-hakim 8 - hakim-hakim 9 selesai
hak 12-13 done
hak 12-13 done
hak 12-13 
hakim-hakim 10 - hakim-hakim 11 selesai
hakim-hakim 12 - hakim-hakim 13 selesai
kel 33 - 34
hak 12-13 done
hak 12-13 done
hak 12-13 done
hak 2-3 
hak 7- 10 done
hak 12-13 done
hak 12-13 done
hak 12 - 13 done
hak 12 - 13 done
hak 8-11 done
hak 12-13 done
hak 6-8 done
hak 12-13 
yos 1-24 done
hak 10-11 done
hak 14-15 done
hakim 14-15 done
hak 14-15 done
hak 12-15 done
hakim 12-15 done
hak 14-15 done
yos 8-15 done
hak 14-15 done
hak 14-15 done
hak 14-15 done
hak 14-15
hak 12 - 13 selesai
hak 12 - 13 selesai
hak 14-15 done
hak 14- 15 selesai 
hak 10-13 done
hak 12-13 done
hak 14-15 done
hak 10-11 done
hak 14-15 done
hak 14- 15 done
hak 14-15 done
hakim-hakim 14 - hakim-hakim 15 selesai
kel 35 - kel 36
hak 14 - 15 done
hak 12-15 done
hak 14 - 15 done
hak 14-15 
hak 12-13 done
hak 11- 12 done
hak 16 - 17 done
hak 16-17 done
hakim 16-17 done
hak 16-17 done
hak 16-17 done
hak 14-15 done
hak 16-17 done
hak 16-17 
hak 16-17 
hak 4-5
hak 16-17 done
hak 14-15 done
hak 16-17 selesai 
hak 16-17 done
hak 16-17 done
bil 31-32 done
hak 14-15 done
hak 6-7 
hak 16-17 done
bil 14-33 
yosua 16-24 done
ul 31-32 done
hak 16-17 done
hak 16-17 
kel 37 - 38 kel 39 - kel 40 done
hak 14-17 done
hak 1-4 done
hak 16 - 17 done
hak 14-17 done
yos 13-16 done
hak 16-17 done
hakim 18-19 done
hak 18-19 done
hak 18-19 done
hak 16-17 selesai
hak 18-19 selesai
hak 16-17 done
hak 18-19 done
hakim 18-19 done
hakim 18-19 done
hakim 18-19 done
hak 18- 19 selesai
hak 16-17 done
hak 16-19
hak 18-19 done
hak 18-19 done
hak 14-19 done
hak 18-19 done
imamat 1 - 3 done
hak 18-19 done
hak 13- 15 done
hak 8-9 
hak 18-19 
hak 20 - 21 done
hak 18-19 done
hak 18-19 
hak 18-19 done
hak 18 - 19 done
ul 1-2 done
hak 16 - 19 done
hak 20-21 done
hakim 20-21 done
hak 18-19 done
rut 1 - 2 done
hakim 20-21 done
hak 20-21 done
hak 20-21 done
hak 20-21 done
hakim 20-21 done
selesaian hagai bu desy yg hak 12-13 saya sam jojo sdh bu
hak 18-19 done
hak 20-21
hak 20-21 done
hak 20-21 done
hak 20-21 done
hak 20-21 done
hak 20-21 done
hak 20- 21 selesai 
hak 2-7 done
imamat 4 -5
hak 16- 21 done
hak 20-21 done
hak 20 - 21 done
hak 20-21 done
hak 20 - 21 done
hak 9-17 done
hak 10-11 
hak 20-21 done
hakim-hakim 16 - hakim-hakim 17 selesai
hakim-hakim 18 - hakim-hakim 19 selesai
hakim-hakim 20 - hakim-hakim 21 selesai
rut 3 - 4 done
hak 18-21 done
rut 1-2 done
hak 20-21 
rut 1-2 done
rut 1-2 
rut 1-2 done
rut 1-2 done
rut 1-2 done
rut 1-2 done
rut 1-2 done
rut 1- 2 selesai 
rut 1-2 done
rut 1-2 done
rut 1- 2 selesai 
hak 18-21 done
hak 5-12 done
imamat 6- 7
rut 1-2 done
hak 12-13
rut 1-2 
rut 1-2 
rut 1 - 2 done
rut 1-2 done
rut 1-2 done
hak 18-21 done
rut 1-2 done
rut 1 - 2 done
rut 1-2 done
ul 11-12 done
rut 3-4 done
rut 3-4 done
rut 3-4 done
rut 3-4 done
yos 1-4 done
rut 3-4 done
rut 3-4 done
rut 3 - 4 selesai 
rut 3-4 selesai
rut 3-4 done
rut 3-4 done
rut 1-3 done
rut 3-4 done
rut 1 - 2 selesai
rut 3-4 done
rut 3 - 4 selesai
1 sam 1 - 2 done
rut 3-4 done
rut 3-4 
imamat 7  imamat 8
rut 3 - 4 done
ul 21-22 done
rut 3-4 done
hak 16-19 
rut 3 - 4 done
rut 1-4 done
rut 3-4 done
hak rut 1 done
hak 20 - rut 4 selesai
rut 3-4 done
rut 3-4 
1 sam 1 - 2 done
1 sam 1-2 done
1 sam 1-2 done
1 sam 1-2 done
1 sam 1-2 done
yosua 5-8 done
1 sam 1-2 done
hakim 2 done
1 sam 1-2 done
1 sam 1-2 done
hakim 2 done
1 sam 1 - 2 done
1 sam 1-2 done
im sam 1- 2 selesai
imamat 9 - 10
1 sam 1-2 done
1 sam 1-2 done
1 sam 1-2 
1 sam 1-2 done
1 sam 1-2 done
hak 5-10 done
1 sam 1-2 done
1 sam 1-2 done
rut 3-4 done
1 sam 3-4 done
1 sam 1-2 done
1 sam 3-4 done
1 sam 3-4 done
1 sam 3-4 done
1 sam 3-4 done
1 sam 3-4 done
1 sam 3 - 4 selesai 
1 sam 3 - 4 selesai 
hakim hakim 2-3 done
hak 20-21 
1 sam 3-4 done
1 sam 3-4 done
1 sam 3-4 done
1 sam 3 - 4 done
1 sam 1-2 done
1 sam 3-4 done
1 sam 1-2 
rut 3-4 
1 sam 3 - 4 done
imamat 11- 13
1 sam 3 - 4 done
1 sam 3-4 done
1 sam 3-4 done
im 8-9 done
1 sam 3-4 done
1 sam 3-4 
1 sam 3-4 
yos 9-12 done
rut 4 - 1 sam 4 done
imamat 14- 15
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 done
hak 18-21
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 done
1 sam 5-6 done
1 sam 3-6 done
1 samuel 1 - 2 selesai
1 samuel 3 - 4 selesai
rut done
1 samuel 5 - 6 selesai
1 samuel 1 - 6 selesai
1 sam 5 - 6 selesai 
imamat 15-18
im sam 5-6 done
im sam 5-6 done
hak 13-17 done
1 sam 5-6 done
ul 25-26 done
rut 1-4 
1 sam 5 - 6 done
1 sam 5-6 
yosua done
rut 1-2 done
1 sam 5-6 done
1 sam 7-8 
1 sam 7-8 done
1 sam 7-8 done
1 sam 7-8 done
1 sam 7-8 done
1 sam 7- 8 selesai 
1 sam 7-8 done
imamat 19 - 20
1 sam 7-8 done
1 sam 7-8 
1 sam 7-8 done
hakim 2 
ul 20-21 done
1 samuel 7 - 8 selesai
1 sam 7-8 done
1 sam 7-8 done
1 sam 7-8 done
1 sam 7-8 
1 sam 7-8 done
1 sam 1- 5 done
1 sam 7 - 8 done
1 sam 5 - 8 done
1 sam 7-8 done
1 sam 1-2 
hak 3-4 done
1 sam 5-8 done
1 sam 5 - 8 done
1 sam 9-10 done
1 sam 9-10 done
1 sam 1-4 done
1 sam 9-10 done
1 sam 9-10 done
1 samuel 7-8 done
1 sam 7-8 done
1 sam 7-10 done
1 sam 9- 10 selesai 
1 sam 9-10 
1 sam 9-10 done
rut 3-4
1 sam 9-10 done
imamat 21- 22
1 sam 9-10 done
1 sam 9-10 done
1 sam 9-10 done
hak 18-21 done
rut 1-4 done
1 sam 9-10 done
hak 5-14 done
1 samuel 9-10 done
1 sam 3-4 
ul 31-32 done
1 sam 9 - 10 done
1 sam 9 - 10 done
yos 13-16 done
1 sam 9 - 10 done
1 sam 9-10 done
1 sam 11 - 12 done
1 sam 9-10 done
1 sam 3-10 done
rut 2-1 sam 3 done
1 samuel 3-6
1 sam 5-8 done
1 sam 11-12 done
1 sam 11-12 done
1 sam 11- 12 selesai 
1 sam 11-12 done
1 sam 11-12 done
1 sam 11-12 done
1 sam 11-12 done
1 sam 9-12 
hak 11-21 done
1 sam 11-12 done
1 samuel 9 - 10 selesai
1 samuel 11 - 12 selesai
1 sam 11-12 done
imamat 23 - 24 done
1 samuel 11-12 done
1 sam 11 - 12 done
1 sam 1-10 done
1 sam 11 -12 done
1 sam 11 - 12 done
1 sam 7-12 done
1 sam 5 - 10 done
1 sam 11-12 done
1 sam 13-14 done
1 sam 13-14 done
1 sam 11-12 
1 sam 9 -12 done
1 sam 13-14 done
1 sam 13-14 done
1 sam 11-14 done
1 sam 9 - 12 done
1 sam 11-14 done
1 sam 13-14 done
1 sam 13-14 done
im 10-12 done
bil ul 2 
1 samuel 13-14 done
1 sam 13-14 done
1 sam 5-8 
imamat 25- 26
yos 1-2 done
yos 17-20 done
ul 26-27 done
1 sam 13 - 14 done
1 sam 13-14 done
1 sam 13-14 
1 sam 15-16 done
1 sam 13-14 
1 sam 15-16 done
1 sam 15-16 done
1 sam 11-13 done
1 sam 4-7 done
1 sam 15- 16 done
1 sam 13 -14 done
1 sam 13-14 done
1 samuel 7 - 12 selesai
1 sam 11-16 done
1 sam 15- 16 done
1 sam 15-16 done
1 sam 13-14 done
1 sam 15-16 done
imamat 27 bilangan 1
1 sam 9-10 done
1 sam 11-12 done
rut 1-4 done
1 sam 13-16 done
1 sam 15 - 16 done
1 sam 17-18 done
1 sam 15 - 16 done
yos 21-24 done
1 sam 15-16 done
1 sam 11-16 done
1 sam 9-12 
1 sam 15-16 
rut
bilangan 2 - 3
im 13-14 done
yos 6-7 done
ul 32-33 done
1 sam 15-16 done
1 samuel 13 - 14 selesai
1 samuel 15 - 16 selesai
1 sam 15-16 
im 15-16 done
1 sam 14-16 done
1 sam 17 - 18 done
1 sam 17-18 done
1 sam 17-18 done
1 sam 17-18 
1 samuel 15-16 done
1 sam 17-18 done
1 sam 17-18 done
1 sam 17-18 done
1 sam 17-18 done
1 samuel 17 - 18 selesai
1 sam 11-18 done
1 sam 17-18 done
1 sam 5-18 done
bilangan 4- 5 done
1 sam 17-18 done
1 sam 17 - 18 done
1 sam 13 - 18 selesai
1 sam 17-18 done
yos 11-12 done
yos 4-5 done
1 sam 17-18 done
1 sam 15-16 done
1 sam 17-18 done
1 sam 17-18 
1 sam 13-14 
1 sam 19-20 done
1 sam 7-10 done
1 sam 1-5
1 sam 19-20 done
1 sam 15-16 done
1 sam 19-20 done
1 sam 19-20 done
1 sam 19-20 done
1 sam 1-10 done
1 sam 19-20 done
1 sam 19-20 done
im 17-22
1 sam 19-20 done
1 sam 15-20 done
1 sam 19-20 done
1 sam 19 - 20 done
1 sam 19-20 done
bilangan 6- 7 done
1 sam 13-14 done
1 sam 15-16 done
1 sam 19-20 done
1 sam 13- 20 selesai 
1 sam 19-20 done
1 sam 19 - 20 selesai
1 sam 19-20 done
1 samuel 19-20 done
1 sam 11-14 done
1 sam 15-16 
yos 10-11 done
yos 16-17 done
1 sam 19-20 done
1 sam 19-20 
1 sam 11-15 done
1 sam 8-12 done
1 sam 19-20 done
1 sam 19-20 
1 sam 21-22 done
1 sam 21-22 done
1 sam 21-22 done
hak 1-2 done
1 sam 21-22 done
1 sam 21-22 done
1 sam 21-22 done
1 sam 21-22 done
ul 3-6 done
1 samuel 19 - 20 selesai
1 sam 21-22 done
1 sam 21-22 done
saya sdh sampe 1 sam 22 yak bu 
1 sam 21- 22 selesai 
1 sam 21-22 done
1 sam 13-14 done
1 sam 15-16 done
1 sam 21-22 done
1 sam 17-18 done
1 sam 19-20 done
1 sam 21-22 done
1 sam 6-15
1 sam 21-22 done
1 sam 21-22 done
1 sam 17-18 
bilangan 8-9
1 sam 21-22 done
1 sam 21-22 done
yos 16-17 done
1 sam 19-22 done
1 sam 21-22 done
1 sam 17-20 done
1 sam 16 - 20 done
1 samuel 21-22 done
1 sam 21-22 
1 sam 15 - 22 done
1 sam 21 - 22 done
im 23-27 done
1 sam 19-22 done
1 sam 23-24 done
1 sam 23-24 done
1 sam 17-22 done
1 sam 23-24 done
1 sam 23-24 done
1 sam 23-24 done
1 sam 23- 24 selesai 
1 sam 21 - 24 selesai
1 sam 21-24 done
1 sam 23-24 done
yos 22-23 done
1 sam 23-24 done
1 sam 21-22 
1 sam 23-24 done
bilangan 10- 11 done
1 sam 23-24 done
1 sam 23-24 done
1 sam 23-24 done
1 sam 23-24 done
jojo 1 sam 23-24 done
1 sam 23 - 24 done
1 sam 23 - 24 done
1 sam 23-24 
1 sam 19-20 
1 sam 23-24 done
1 sam 25-26 done
1 sam 23-24 done
hak 3-4 done
1 sam 23-24 done
1 sam 25-26 done
1 sam 25-26 done
1 sam 25-26 done
1 sam 25- 26 selesai 
1 samuel 21 - 22 selesai
1 samuel 23 - 24 selesai
1 samuel 25 - 26 selesai
1 sam 25-26 done
1 sam 25-26 done
1 sam 25-26 done
1 sam 25-26 done
1 sam 25-26 done
1 sam 25-26 done
bilangan 12 - 13
1 sam 25-26 done
1 samuel 23-24 done
1 samuel 25 - 26 selesai
1 sam 25-26 done
1 sam 27-28 done
1 sam 27- 28 done
1 sam 25-26 done
1 sam 23-26 done
1 sam 25 - 26 done
1 sam 27- 28 done
1 sam 27- 28 done
1 sam 27- 28 done
1 sam 27- 28 selesai 
1 sam 27- 28 done
1 sam 23-26 
1 sam 27- 28 done
1 sam 25-26 done
1 sam 23-26 done
1 sam 25-26 
1 sam 25-28 done
1 sam 25-26 done
1 sam 27-28 done
1 sam 27-28 done
1 sam 27-28 done
1 sam 27 - 28 selesai
1 samuel 27 - 28 selesai
1 sam 27-28 done
bilangan 14 -15
1 sam 27-28 done
bil 1-9 done
1 sam 27-28 done
1 sam 27-28 done
1 sam 27-28 done
1 samuel 27-28 done
1 sam 25-28 
1 sam 27-28 done
1 sam 25-26 done
1 sam 25 - 28 selesai
bilangan 16- 18
1 sam 27-28 done
hak 4-5 done
1 sam 29-30 done
1 sam 29-30 done
1 sam 21-24 
1 sam 29-30 done
1 sam 29-30 done
1 sam 29-30 done
1 sam 29- 31 selesai 
1 sam 29-30 
1 sam 16-20
1 sam 29-30 
1 sam 27-28 done
1 sam 23 - 26 done
1 sam 27 -28 done
1 sam 29-30 done
bil 6- ul 1 done
1 sam 29-30 done
1 sam 23-30 done
bilangan 19 - 20
1 sam 29 -30 done
bilangan 10-15 done
hak rut done
1 sam 29-30 
1 sam 29-30 done
1 sam 29-30 done
1 sam 29-30 done
1 sam 25-26 
1 sam 13-18 done
1 sam 29 - 30 done
1 sam 29-30 done
1 sam 29 - 30 done
1 sam 29-30 done
1 sam 29-30 done
1 sam 31-2 sam 1 done
1 sam 31-2 sam 1 done
1 sam 31- 2 sam 1 done
1 sam 31 - 2 sam 1 
1 sam 31- 2 sam 1 done
2 sam 1- 2 selesai 
1 sam 31-2 sam 1
1 sam 29- 2 sam 1 done
1 sam 31- 2 sam 1 done
1 sam 29-30 done
1 sam 31 -2 sam 1 done
1 sam 31 - 2 sam 1 done
1 sam 31 - 2 sam 1 done
1 sam 21-25 done
1 sam 31- 2 sam 1 done
ul 2- ul 10 done
bil 21- 22
1 sam 31-2 sam 1 done
yosua 1- 4 selesai
1 sam 31 - 2 sam 1 done
1 sam 31 - 2 sam 1 done
1 sam 1-2 done
1 sam 31-2 sam 1 
1 sam 29 - 2 sam 1 done
1 sam 31 - 2 sam 1 done
1 sam 27-30 
1 samuel 27-28 done
1 sam 31- 2 sam 1 done
1 sam 31 - 2 sam 1 done
1 sam done
1 sam 29- 2 sam 1 done
2 sam 2-3 done
1 sam 15-18 done
2 sam 2-3 done
2 sam 2-3 
hak 6-7 done
2 sam 2-3 done
1 sam 31- 2 sam 3 done
2 sam 2-3 done
2 sam 2-3 
1 samuel 29 - 30 selesai
2 sam 2-3 done
1 samuel 31 - 2 samuel 1 selesai
1 sam 31-2 sam 3 done
2 sam 2-3 done
2 sam 3- 4 selesai 
2 sam 2-3 done
2 sam 2 - 3 done
anin 2 sam 2 - 3 done
2 sam 2-3 done
2 sam 2-3 done
bil 23- 24
1 sam 31- 2 sam 1 
2 sam 2-3 done
hak 10-11 done
2 sam 2 - 3 done
2 sam 2-3 done
jojo 2 sam 2-3 done
2 samuel 2 - 3 done
2 sam 2-3 done
1 sam 19-22 done
2 sam 2-5 done
2 sam 2-5 done
2 sam 4-5 done
1 sam 19-22 done
2 sam 4-5 done
2 sam 4-5 done
2 sam 4-5 
2 sam 4-5 done
2 sam 4-5 done
2 sam 5 - 6 selesai
yosua 5-8 selesai
2 sam 4-5 done
2 sam 4-5 done
1 sam 31 - 2 sam 1 done
2 sam 4-5 done
2 sam 4-5 done
hak 16-17 done
2 sam 2-5 done
ul 11- ul 15 done
2 sam 4 - 5 done
2 sam 2-5 done
1 sam 10-20 done
2 sam 2-3 
2 sam 4-5 
2 sam 4-5 done
ul 7-9 done
2 sam 6-7 done
2 sam 6-7 done
1 sam 21-31
1 sam 28 - 2 sam 4-5 selesai
2 sam 6-7 done
2 sam 6-7 done
2 sam 4-5 done
2 sam 6-7 done
2 sam 7- 8 selesai
2 sam 6-7 done
2 sam 6 - 7 done
2 sam 6-7 done
2 sam 6-7 done
2 sam 4 - 7 done
2 sam 6-7 done
2 samuel 4-5 done
2 sam 6-7 
2 sam 2-4 done
bilangan 25- 26 done
2 sam 6-7 
2 sam 6-7 done
2 sam 1-5
2 sam 4-5 
2 sam 6-7 done
2 sam 6-7 done
2 samuel 2 - 3 selesai
2 sam 8-9 done
2 sam 8-9 done
2 sam 8-9 done
2 sam 8-9 done
2 samuel 4 - 5 selesai
2 sam 8-9 done
2 samuel 6 - 7 selesai
2 samuel 8 - 9 selesai
2 sam 8 - 9 done
2 sam 4 - 7 done
2 sam 8-9 done
2 sam 6-7 done
2 sam 2-3 done
2 sam 4-5 done
2 sam 8-9 done
2 sam 8-9 done
2 sam 8-9 done
2 sam 8-9 done
bilangan 27 - 28 done
2 sam 9- 10 selesai
2 sam 8-9 
2 sam 6-9
2 sam 6-7 done
2 sam 8 - 9 done
2 sam 8-9 done
2 sam 2-3
2 sam 5-6 done
2 sam 8 - 9 done
2 sam 8-9 
2 samuel 8-9 done
2 samuel 8-9 done
2 sam 4-5 done
hak 11-21 done
2 sam 2 -8 done
1 sam 19-2 sam 1 done
yosua 9-12 selesai
2 sam 6-7 
1 sam 26-30 done
2 sam 8-9 
2 sam 6-9 done
2 sam 10-11 done
2 sam 10-11 done
2 sam 11- 12 selesai 
2 sam 10-11 done
2 sam 10-11 done
2 samuel 10-11 done
2 sam 10-11 done
2 sam 10-11 
2 sam 6-7 done
2 sam 8-9 done
2 sam 10-11 done
2 sam 10-11 
2 sam 10-11 done
2 sam 10-11 done
bilangan 29- 30 done
2 sam 10-11 done
2 sam 10-11 done
2 sam 10-11
2 sam 10-11 done
2 sam 10 -11 done
2 sam 6 - 7 - 8 - 9 - 10 - 11 selesai
2 sam 10-11 done
anin 2 sam 4-6 done
2 sam 10-11 done
2 sam 10-11 done
2 sam 10-11 done
2 sam 10 - 11
2 sam 10-11 
2 sam 10-11 
1 sam 31 done
2 sam 12-13 done
2 sam 12-13 done
2 sam 12-13 done
2 sam 4-7 done
2 sam 12-13 done
2 sam 12-13 done
2 sam 12-13 done
2 sam 13- 14 selesai 
2 sam 12-13 done
2 sam 12-13 done
2 samuel 10 - 11 selesai
2 sam 12-13 done
2 sam 12 - 13 done
2 sam 12-13 done
2 samuel 12 - 13 selesai
2 sam 10-12 done
2 sam 12-13 done
2 sam 12-13 done
2 sam 9-12 done
2 sam 12-13 done
1 sam 23-30 done
2 sam 12 - 13 done
rut 1-2 done
2 sam 12 - 13 done
2 sam 12-13 done
2 sam 5 - 10 done
2 sam 12-13 
2 sam 12-13 
2 sam 12 - 13 done
2 sam 6-7 done
2 sam 14-15 done
2 sam 14-15 done
2 sam 14-15 done
2 sam 12-13 
2 sam 14-15 done
hak 8-9 done
2 sam 14-15 
ul 10-17 done
2 sam 15- 16 selesai 
2 sam 14-15 
2 sam 14 - 15 done
2 sam 2 - 13 done
2 sam 14-15 done
2 sam 14-15 done
2 sam 14-15 done
2 sam 14 - 15 done
2 sam 13-15 done
2 sam 14-15 
2 sam 14-15
2 sam 14 - 15 done
2 sam 14-15 done
2 sam 8-13 done
2 sam 14-15 done
yosua 13-16 selesai
2 sam 11- 15 done
2 sam 16-17 done
2 sam 16-17 done
2 sam 14-15 done
2 sam 14-15 
2 sam 16-17 done
2 sam 14-15 done
2 sam 16-17 done
2 sam 16-17 done
2 sam 13-15 done
2 sam 16-17 
2 sam 12 - 17 selesai
2 sam 17-18 selesai 
1 sam 21-31 done
2 sam 16-17 done
2 sam 14--15 done
2 sam 16-17 done
1 sam 31 done
2 sam 16-17 done
2 sam 16-17 done
2 sam 16-17 done
2 sam 14-17 done
2 sam 16 - 17
2 sam 16 - 17 done
2 sam 16-17 done
2 sam 16-17 done
2 sam 16 - 17 done
2 sam 16-17 
2 sam 16-17 
2 sam 16-17 done
yosua 17-20 selesai
1 sam 3-4 done
2 sam 14 - 17 done
2 samuel 14 - 15 selesai
im sam 1-20 done
2 sam 16-17 done
2 sam 8-11 done
2 sam 18-19 done
2 sam 18-19 done
2 sam 18-19 done
2 sam 18-19 done
2 sam 19- 20 selesai
2 sam 18-19 done
2 sam 18 - 19 done
2 sam 18-19 done
2 sam 18-19 done
2 sam 18 - 19 done
bu desi saya flm sampai 2 sam 23 maz bu 
2 samuel 16 - 17 selesai
2 sam 18 - 19 done
2 sam 4 - 9 done
1 sam 18-20 done
2 sam 18-19 done
2 sam 18 - 19 done
2 sam 18-19 
2 sam 18 - 19 done
2 sam 12-15
1 sam 3-6 done
2 sam 18-19 done
2 sam 18-19 
2 sam 18-19 
2 sam 20 -21 done
2 sam 20 -21 done
2 sam 12-15 done
2 sam 20-21 done
2 sam 20 -21 done
2 sam 20-21 done
2 sam 16-17 done
2 sam 20 - 21 done
2 sam 18-19 done
2 sam 20-21 done
2 sam 20-21 done
2 sam 18-19 done
2 sam 20-21 done
2 sam 20-21 done
2 sam 20-21 
1 sam 21-25 done
2 sam 18 - 19 done
2 sam 18-19 done
2 sam 20-21
2 sam 20 - 21 done
2 sam 20-21 done
2 sam 20 - 21 done
1 sam 21-30 done
2 sam 20-21 done
2 sam 16-21 done
2 sam 16-21 done
yosua 21-24 selesai
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 20-23 done
2 sam 21- 23 selesai 
2 sam 22-23 
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22-23 done
2 sam 22 - 23 done
1 sam 31 done
2 sam 22-23 done
2 sam 18-23 done
2 sam 24- 1 raja 1 done
hak 10-11 done
2 sam 24 -1 raja 1 selesai
2 sam 20 -21 
2 sam 24- 1 raja 1 done
2 sam 24-1 raja 1 done
2 samuel 18 - 19 selesai
2 sam 24-1 raja 1 done
2 samuel 20 - 21 selesai
2 samuel 22 - 23 selesai
2 sam 18 - 1 raj 1 selesai
2 sam 22-23 done
2 samuel 24 - 1 raja-raja 1 selesai
2 sam 24 - 1 raja 1 done
2 sam 20-23 done
2 sam 24- 1 raja 1 done
2 sam 24-1 raj 1 
2 sam 24 dan 1 raj 1- 2 selesai 
2 sam 24 - 1 raj 1 done
2 sam 1-4 done
2 sam done
2 sam 24 - 1 raj 1 done
2 sam 24-1 raj 1 done
2 sam 24 - 1 raja 1 done
2 sam 24 - 1 raj 1 done
2 sam 3-5 done
2 sam 24 - 1 raj 1 done
2 sam 24 - 1 raj 1 
2 sam 22 - 23 done
2 sam 24 - 1 raj 1 done
2 sam 24 - 1 raj 1 done
1 raj 2 - 3 
1 raj 2 - 3 done
1 raj 2-3 done
1 raj 2-3 done
1 raj 2-3 done
2 sam 24 - 1 raj 1 done
1 raj 3- 4 selesai 
1 raja 2-3 done
2 sam 22-23 
2 sam 24 - 1 raja 1 done
bil 16-25 done
1 raja 2-3 done
1 raja 2-3 done
1 raj 2-3 done
1 raj 2-3 
1 raja 2-3 done
2 sam 24- 1 raja 1 done
2 sam 14-24 done
2 samuel 12-13 done
1 raja 2-3 done
2 samuel 
1 raj 1-3
1 raja 2-3 done
1 raj 2-3 done
2 sam 24 done
1 raj 2 - 3 done
anin 2 sam 7 - 11 done
1 raj 1-2 done
1 raj 2 - 3 done
1 raj 4-5 done
1 raj 4-5 done
hakim 2 1-4 selesai
2 sam 10-13 done
1 raj 4-5 done
1 raj 4-5 done
1 raja 4-5 done
1 raja 2-3 done
1 raja 4-5 done
2 samuel 16-17 done
1 raja-raja 2 - 3 selesai
1 raj 2-5 done
1 raja - raja 4 - 5 selesai
2 sam 24 done
1 raja 4-5 done
1 raja 4-5 done
1 raja 4-5 done
1 raja 4-5 done
1 raja 4-5 done
ul 16-20 done
ul 21-30 done
2 sam 24 - 1 raja 1 
1 raja 1-5 done
ul 18-22
1 raj 2-3 
kel 16 - ulangan 19
1 sam 6-10 done
ul 31-34 done
bilangan 28 - ulangan 2 
1 raja 4-5 done
1 raj 4-5 
yos 1-24 done
1 raj 4-5 done
1 raj 6-7 done
2 sam 24 - 1 raj 3 done
1 raja 6-7 done
1 raj 6-7 done
1 raj 6-7 done
1 raja 4-7 done
1 raja 6-7 done
2 samuel 20-21 done
1 raja 6-7 done
1 raja 6-7 done
1 raja-raja 6 - 7 selesai
1 raja 6-7 done
1 raja 6-7 done
2 sam 14-19 done
hak 1-21 done
2 raj 4- 5 selesai 
rut 1-4 done
1 raja 3-5 done
1 raj 2-3 
1 raja 6-7 done
ulangan 3 - ulangan 17 
1 raja 6-7 done
1 raj 4 - 7 done
1 raj 6-7 done
1 raj 6-7 done
1 raj 4 - 7 done
anin 2 sam 12 - 16 done
1 raj 4-7
1 sam 1-20 done
1 raj 6-7 
1 raj 4-5 
1 raj 4-5 done
1 raja 4-5 
1 raja 6-7 
1 raj 6-7 done
hak 8- 1 sam 2 done
1 raj 4-7 done
hak 5-8 selesai
2 sam 20-21 done
1 sam 21-31 done
1 raja 8-9 done
1 raj 8-9 done
1 raj 8-9 done
1 raj 8-9 done
1 raj 8-9 done
2 sam 22-23 done
hak 12-16 done
1 raj 8-9 done
1 raja 8-9 done
1 raja 8-9 done
1 raja 8-9 done
2 raj 7- 9 selesai 
anin 2 sam 17-21 done
1 raj 8-9 done
2 sam 6-11 done
1 raj 8-9 done
1 raj 8-9 
hak 17-20 done
2 sam 5-14 done
